product,reactants,label,target,source,hallucination_score,reason
Fc1ccc(CBr)c(F)c1,Cc1ccc(F)cc1F.O=C1CCC(=O)N1Br,1,C[C@@H](n1ncn(-c2ccc(Cl)cc2)c1=O)[C@@]1(c2ccc(F)cc2F)CO1,patent,55,
CC(=O)NC[C@H]1CN(c2ccc3c(c2)CCCc2c(C(C)C)n[nH]c2-3)C(=O)O1,CC(C)c1n[nH]c2c1CCCc1cc(N3C[C@H](CN)OC3=O)ccc1-2.CC(=O)Cl,0,CC(=O)NC[C@H]1CN(c2ccc3c(c2)CCCc2c(C(C)C)n[nH]c2-3)C(=O)O1,patent,95,
CC(C)c1n[nH]c2c1CCCc1cc(N3C[C@H](CN)OC3=O)ccc1-2,CC(C)c1n[nH]c2c1CCCc1cc(N)ccc1-2.NC[C@H]1CNC(=O)O1,0,CC(=O)NC[C@H]1CN(c2ccc3c(c2)CCCc2c(C(C)C)n[nH]c2-3)C(=O)O1,patent,95,
CC(C)c1n[nH]c2c1CCCc1cc(N)ccc1-2,CC(C)c1n[nH]cc1C(=O)CCCc1ccc(N)cc1,1,CC(=O)NC[C@H]1CN(c2ccc3c(c2)CCCc2c(C(C)C)n[nH]c2-3)C(=O)O1,patent,70,
CC(C)c1n[nH]cc1C(=O)CCCc1ccc(N)cc1,NN.COC(OC)N(C)C.CC(C)C(=O)CC(=O)CCCc1ccc(N)cc1,1,CC(=O)NC[C@H]1CN(c2ccc3c(c2)CCCc2c(C(C)C)n[nH]c2-3)C(=O)O1,patent,15,
CC(C)C(=O)CC(=O)CCCc1ccc(N)cc1,CC(=O)C(C)C.COC(=O)CCCc1ccc(N)cc1,0,CC(=O)NC[C@H]1CN(c2ccc3c(c2)CCCc2c(C(C)C)n[nH]c2-3)C(=O)O1,patent,95,
COc1ccccc1C[C@H](C[C@H](O[Si](C)(C)C(C)(C)C)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)O,COc1ccccc1C[C@@H](CO)C[C@H](O[Si](C)(C)C(C)(C)C)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,0,COc1ccccc1C[C@H](C[C@H](O[Si](C)(C)C(C)(C)C)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)O,patent,90,
COc1ccccc1C[C@@H](CO)C[C@H](O[Si](C)(C)C(C)(C)C)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,COc1ccccc1C[C@@H](C=O)C[C@H](O[Si](C)(C)C(C)(C)C)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,0,COc1ccccc1C[C@H](C[C@H](O[Si](C)(C)C(C)(C)C)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)O,patent,100,
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCOC)c1,Cc1cc(Cl)c(OCCOc2ccc([C@@H]3CCN(C(=O)OC(C)(C)C)C[C@H]3C(=O)O)cc2)c(Cl)c1.COCCCc1cc(CNC2CC2)cc(OCCOC)c1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCOC)c1,patent,95,
Cc1cc(Cl)c(OCCOc2ccc([C@@H]3CCN(C(=O)OC(C)(C)C)C[C@H]3C(=O)O)cc2)c(Cl)c1,CC(C)(C)OC(=O)N1CC[C@@H](c2ccc(O)cc2)[C@H](C(=O)O)C1.Cc1cc(Cl)c(OCCCl)c(Cl)c1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCOC)c1,patent,95,
CC(C)(C)OC(=O)N1CC[C@@H](c2ccc(O)cc2)[C@H](C(=O)O)C1,O=C(O)[C@@H]1CNCC[C@H]1c1ccc(O)cc1,1,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCOC)c1,patent,45,
O=C(O)[C@@H]1CNCC[C@H]1c1ccc(O)cc1,N[C@H](Cc1ccc(O)cc1)C(=O)O.O=CCCCC=O,1,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCOC)c1,patent,40,
N[C@H](Cc1ccc(O)cc1)C(=O)O,COc1ccc(C[C@@H](N)C(=O)O)cc1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCOC)c1,patent,95,
O=CCCCC=O,CCOC(CCCC=O)OCC,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCOC)c1,patent,80,
COCCCc1cc(CNC2CC2)cc(OCCOC)c1,COCCCc1cc(C=O)cc(OCCOC)c1.NC1CC1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCOC)c1,patent,95,
COCCCc1cc(C=O)cc(OCCOC)c1,COCCO.COCCCc1cc(F)cc(C=O)c1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCOC)c1,patent,95,
COCCCc1cc(F)cc(C=O)c1,COCCCc1cc(F)cc(CO)c1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCOC)c1,patent,100,
CC(C)N1CCC(Oc2ccc3c(c2)cc2n3[C@H](C)CN(CCO)C2=O)CC1,OCCBr.CC(C)N1CCC(Oc2ccc3c(c2)cc2n3[C@H](C)CNC2=O)CC1,0,CC(C)N1CCC(Oc2ccc3c(c2)cc2n3[C@H](C)CN(CCO)C2=O)CC1,patent,95,
CC(C)N1CCC(Oc2ccc3c(c2)cc2n3[C@H](C)CNC2=O)CC1,CC(C)N1CCC(O)CC1.C[C@@H]1CNC(=O)c2cc3cc(F)ccc3n21,0,CC(C)N1CCC(Oc2ccc3c(c2)cc2n3[C@H](C)CN(CCO)C2=O)CC1,patent,95,
C[C@@H]1CNC(=O)c2cc3cc(F)ccc3n21,CCOC(=O)c1cc2cc(F)ccc2n1[C@H](C)CNC(=O)OC(C)(C)C,1,CC(C)N1CCC(Oc2ccc3c(c2)cc2n3[C@H](C)CN(CCO)C2=O)CC1,patent,15,
CCOC(=O)c1cc2cc(F)ccc2n1[C@H](C)CNC(=O)OC(C)(C)C,CCOC(=O)c1cc2cc(F)ccc2[nH]1.C[C@H]1CN(C(=O)OC(C)(C)C)S(=O)(=O)O1,1,CC(C)N1CCC(Oc2ccc3c(c2)cc2n3[C@H](C)CN(CCO)C2=O)CC1,patent,35,
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCC2(CC#N)CC2)c1,COCCCc1cc(CNC2CC2)cc(OCC2(CC#N)CC2)c1.Cc1cc(Cl)c(OCCOc2ccc([C@H]3CCN(C(=O)OC(C)(C)C)C[C@@H]3C(=O)Cl)cc2)c(Cl)c1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCC2(CC#N)CC2)c1,patent,95,
COCCCc1cc(CNC2CC2)cc(OCC2(CC#N)CC2)c1,N#CCC1(CO)CC1.COCCCc1cc(F)cc(CNC2CC2)c1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCC2(CC#N)CC2)c1,patent,95,
Cc1cc(Cl)c(OCCOc2ccc([C@H]3CCN(C(=O)OC(C)(C)C)C[C@@H]3C(=O)Cl)cc2)c(Cl)c1,Cc1cc(Cl)c(OCCO)c(Cl)c1.CC(C)(C)OC(=O)N1CC[C@H](c2ccc(F)cc2)[C@@H](C(=O)Cl)C1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCC2(CC#N)CC2)c1,patent,95,
Cc1cc(Cl)c(OCCO)c(Cl)c1,O=C1OCCO1.Cc1cc(Cl)c(O)c(Cl)c1,1,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCC2(CC#N)CC2)c1,patent,65,
CC(C)(C)OC(=O)N1CC[C@H](c2ccc(F)cc2)[C@@H](C(=O)Cl)C1,O=S(Cl)Cl.CC(C)(C)OC(=O)N1CC[C@H](c2ccc(F)cc2)[C@@H](C(=O)O)C1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCC2(CC#N)CC2)c1,patent,90,
CC(C)(C)OC(=O)N1CC[C@H](c2ccc(F)cc2)[C@@H](C(=O)O)C1,COC(=O)[C@H]1CN(C(=O)OC(C)(C)C)CC[C@@H]1c1ccc(F)cc1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCC2(CC#N)CC2)c1,patent,95,
COC(=O)[C@H]1CN(C(=O)OC(C)(C)C)CC[C@@H]1c1ccc(F)cc1,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.COC(=O)[C@H]1CNCC[C@@H]1c1ccc(F)cc1,1,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCC2(CC#N)CC2)c1,patent,75,
CC(C)(C)OC(=O)N[C@@H]1c2cccnc2[C@H](N)CC[C@H]1c1cccc(F)c1F,N[C@@H]1CC[C@@H](c2cccc(F)c2F)[C@H](N)c2cccnc21.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,1,CC(C)(C)OC(=O)N[C@@H]1c2cccnc2[C@H](N)CC[C@H]1c1cccc(F)c1F,patent,75,
N[C@@H]1CC[C@@H](c2cccc(F)c2F)[C@H](N)c2cccnc21,C=CCC(N)c1ncccc1[C@H](N)[C@H](CC=C)c1cccc(F)c1F,1,CC(C)(C)OC(=O)N[C@@H]1c2cccnc2[C@H](N)CC[C@H]1c1cccc(F)c1F,patent,55,
C=CCC(N)c1ncccc1[C@H](N)[C@H](CC=C)c1cccc(F)c1F,C=CCC(N)c1ncccc1[C@H](N)C=O.CC=C[C@@H](N)c1cccc(F)c1F,0,CC(C)(C)OC(=O)N[C@@H]1c2cccnc2[C@H](N)CC[C@H]1c1cccc(F)c1F,patent,95,
C=CCC(N)c1ncccc1[C@H](N)C=O,C=CCC(N)c1ncccc1[C@H](N)CO,0,CC(C)(C)OC(=O)N[C@@H]1c2cccnc2[C@H](N)CC[C@H]1c1cccc(F)c1F,patent,100,
C=CCC(N)c1ncccc1[C@H](N)CO,C=CCC(N)c1ncccc1C(=O)CO,0,CC(C)(C)OC(=O)N[C@@H]1c2cccnc2[C@H](N)CC[C@H]1c1cccc(F)c1F,patent,95,
C=CCC(N)c1ncccc1C(=O)CO,C=CCC(=O)c1ncccc1C(=O)CO.N,0,CC(C)(C)OC(=O)N[C@@H]1c2cccnc2[C@H](N)CC[C@H]1c1cccc(F)c1F,patent,95,
C=CCC(=O)c1ncccc1C(=O)CO,CON(C)C(=O)CO.C=CCC(=O)c1ncccc1Br,0,CC(C)(C)OC(=O)N[C@@H]1c2cccnc2[C@H](N)CC[C@H]1c1cccc(F)c1F,patent,90,
CON(C)C(=O)CO,CNOC.O=C(O)CO,0,CC(C)(C)OC(=O)N[C@@H]1c2cccnc2[C@H](N)CC[C@H]1c1cccc(F)c1F,patent,95,
C=CCC(=O)c1ncccc1Br,C=CCC(=O)N(C)OC.Brc1cccnc1Br,1,CC(C)(C)OC(=O)N[C@@H]1c2cccnc2[C@H](N)CC[C@H]1c1cccc(F)c1F,patent,30,
C=CCC(=O)N(C)OC,CNOC.C=CCC(=O)O,0,CC(C)(C)OC(=O)N[C@@H]1c2cccnc2[C@H](N)CC[C@H]1c1cccc(F)c1F,patent,95,
CC=C[C@@H](N)c1cccc(F)c1F,CC=CC(=O)c1cccc(F)c1F,0,CC(C)(C)OC(=O)N[C@@H]1c2cccnc2[C@H](N)CC[C@H]1c1cccc(F)c1F,patent,95,
CC=CC(=O)c1cccc(F)c1F,CC=CC(=O)Cl.Fc1cccc(Br)c1F,0,CC(C)(C)OC(=O)N[C@@H]1c2cccnc2[C@H](N)CC[C@H]1c1cccc(F)c1F,patent,95,
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCC2(CC(=O)OC)CC2)c1,COCCCc1cc(CNC2CC2)cc(OCC2(CC(=O)OC)CC2)c1.Cc1cc(Cl)c(OCCOc2ccc([C@H]3CCN(C(=O)OC(C)(C)C)C[C@@H]3C(=O)O)cc2)c(Cl)c1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCC2(CC(=O)OC)CC2)c1,patent,95,
COCCCc1cc(CNC2CC2)cc(OCC2(CC(=O)OC)CC2)c1,COC(=O)CC1(CO)CC1.COCCCc1cc(F)cc(CNC2CC2)c1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCC2(CC(=O)OC)CC2)c1,patent,95,
CCCCCN1C(=O)C2(CNC(=O)c3cc4c(cc32)OCO4)c2ccccc21,O=C1NCC2(C(=O)Nc3ccccc32)c2cc3c(cc21)OCO3.CCCCCBr,0,CCCCCN1C(=O)C2(CNC(=O)c3cc4c(cc32)OCO4)c2ccccc21,patent,95,
O=C1NCC2(C(=O)Nc3ccccc32)c2cc3c(cc21)OCO3,O=C1Nc2ccccc2C12CN2.O=C(Cl)c1ccc2c(c1)OCO2,1,CCCCCN1C(=O)C2(CNC(=O)c3cc4c(cc32)OCO4)c2ccccc21,patent,45,
O=C1Nc2ccccc2C12CN2,NCC1(CBr)C(=O)Nc2ccccc21,1,CCCCCN1C(=O)C2(CNC(=O)c3cc4c(cc32)OCO4)c2ccccc21,patent,70,
NCC1(CBr)C(=O)Nc2ccccc21,CC1(CN)C(=O)Nc2ccccc21,0,CCCCCN1C(=O)C2(CNC(=O)c3cc4c(cc32)OCO4)c2ccccc21,patent,90,
CC1(CN)C(=O)Nc2ccccc21,CC1C(=O)Nc2ccccc21.C=O.N,0,CCCCCN1C(=O)C2(CNC(=O)c3cc4c(cc32)OCO4)c2ccccc21,patent,90,
CC1C(=O)Nc2ccccc21,CC(C(=O)O)c1ccccc1N,1,CCCCCN1C(=O)C2(CNC(=O)c3cc4c(cc32)OCO4)c2ccccc21,patent,70,
CC(C(=O)O)c1ccccc1N,CC(C(=O)O)c1ccccc1[N+](=O)[O-],0,CCCCCN1C(=O)C2(CNC(=O)c3cc4c(cc32)OCO4)c2ccccc21,patent,90,
CC(C(=O)O)c1ccccc1[N+](=O)[O-],CCOC(=O)C(C)(C(=O)OCC)c1ccccc1[N+](=O)[O-],1,CCCCCN1C(=O)C2(CNC(=O)c3cc4c(cc32)OCO4)c2ccccc21,patent,75,
CCOC(=O)C(C)(C(=O)OCC)c1ccccc1[N+](=O)[O-],O=[N+]([O-])c1ccccc1F.CCOC(=O)C(C)C(=O)OCC,0,CCCCCN1C(=O)C2(CNC(=O)c3cc4c(cc32)OCO4)c2ccccc21,patent,95,
O=C(Cl)c1ccc2c(c1)OCO2,O=S(Cl)Cl.O=C(O)c1ccc2c(c1)OCO2,1,CCCCCN1C(=O)C2(CNC(=O)c3cc4c(cc32)OCO4)c2ccccc21,patent,30,
CCCCCBr,CCCCCO.O=C1CCC(=O)N1Br,1,CCCCCN1C(=O)C2(CNC(=O)c3cc4c(cc32)OCO4)c2ccccc21,patent,55,
O=[N+]([O-])c1ccc(OC2(S(=O)(=O)c3ccccc3)CC2)nc1Cl,O=[N+]([O-])c1ccc(O)nc1Cl.O=S(=O)(c1ccccc1)C1(Br)CC1,0,O=[N+]([O-])c1ccc(OC2(S(=O)(=O)c3ccccc3)CC2)nc1Cl,patent,95,
O=[N+]([O-])c1ccc(O)nc1Cl,O=S(Cl)Cl.O=[N+]([O-])c1ccc(O)nc1O,1,O=[N+]([O-])c1ccc(OC2(S(=O)(=O)c3ccccc3)CC2)nc1Cl,patent,30,
O=S(=O)(c1ccccc1)C1(Br)CC1,BrCCBr.O=S(=O)(CBr)c1ccccc1,1,O=[N+]([O-])c1ccc(OC2(S(=O)(=O)c3ccccc3)CC2)nc1Cl,patent,65,
C[Si](C)(C)CCOCn1cc(C2CCc3c(C(=O)O)nn(COCC[Si](C)(C)C)c3C2)cn1,C[Si](C)(C)CCOCn1cc(Br)cn1.C[Si](C)(C)CCOCn1nc(C(=O)O)c2c1CC(B(O)O)CC2,0,C[Si](C)(C)CCOCn1cc(C2CCc3c(C(=O)O)nn(COCC[Si](C)(C)C)c3C2)cn1,patent,90,
C[Si](C)(C)CCOCn1cc(Br)cn1,Brc1cn[nH]c1.C[Si](C)(C)CCOCCl,0,C[Si](C)(C)CCOCn1cc(C2CCc3c(C(=O)O)nn(COCC[Si](C)(C)C)c3C2)cn1,patent,95,
C[Si](C)(C)CCOCn1nc(C(=O)O)c2c1CC(B(O)O)CC2,C[Si](C)(C)CCO.O=C(O)c1nn(CBr)c2c1CCC(B(O)O)C2,0,C[Si](C)(C)CCOCn1cc(C2CCc3c(C(=O)O)nn(COCC[Si](C)(C)C)c3C2)cn1,patent,95,
C[Si](C)(C)CCO,C[Si](C)(C)CC(=O)O,0,C[Si](C)(C)CCOCn1cc(C2CCc3c(C(=O)O)nn(COCC[Si](C)(C)C)c3C2)cn1,patent,95,
O=C(O)c1nn(CBr)c2c1CCC(B(O)O)C2,O=C(O)c1nn(CBr)c2c1CCC(Br)C2,0,C[Si](C)(C)CCOCn1cc(C2CCc3c(C(=O)O)nn(COCC[Si](C)(C)C)c3C2)cn1,patent,80,
O=C(O)c1nn(CBr)c2c1CCC(Br)C2,O=C(O)c1n[nH]c2c1CCC(Br)CC2,1,C[Si](C)(C)CCOCn1cc(C2CCc3c(C(=O)O)nn(COCC[Si](C)(C)C)c3C2)cn1,patent,40,
O=C(O)c1n[nH]c2c1CCC(Br)CC2,C=CCC(Br)CCc1c(C(=O)O)n[nH]c1C=C,1,C[Si](C)(C)CCOCn1cc(C2CCc3c(C(=O)O)nn(COCC[Si](C)(C)C)c3C2)cn1,patent,60,
C=CCC(Br)CCc1c(C(=O)O)n[nH]c1C=C,C=CCC=CCc1c(C(=O)O)n[nH]c1C=C,0,C[Si](C)(C)CCOCn1cc(C2CCc3c(C(=O)O)nn(COCC[Si](C)(C)C)c3C2)cn1,patent,90,
C=CCC=CCc1c(C(=O)O)n[nH]c1C=C,C=Cc1c[nH]nc1C(=O)O.C=CCC=CCBr,0,C[Si](C)(C)CCOCn1cc(C2CCc3c(C(=O)O)nn(COCC[Si](C)(C)C)c3C2)cn1,patent,95,
C=Cc1c[nH]nc1C(=O)O,C=CB1OB(C=C)OB(C=C)O1.O=C(O)c1n[nH]cc1Br,1,C[Si](C)(C)CCOCn1cc(C2CCc3c(C(=O)O)nn(COCC[Si](C)(C)C)c3C2)cn1,patent,55,
C=CCC=CCBr,C=CCC=CC.O=C1CCC(=O)N1Br,1,C[Si](C)(C)CCOCn1cc(C2CCc3c(C(=O)O)nn(COCC[Si](C)(C)C)c3C2)cn1,patent,55,
CC1=NC2(N=C1N)c1cc(-c3cc(F)cc(C#N)c3)ccc1CCC21CC1,CC1=NC2(N=C1N)c1cc(Br)ccc1CCC21CC1.N#Cc1cc(F)cc(B(O)O)c1,0,CC1=NC2(N=C1N)c1cc(-c3cc(F)cc(C#N)c3)ccc1CCC21CC1,patent,90,
N#Cc1cc(F)cc(B(O)O)c1,CC1(C)OB(c2cc(F)cc(C#N)c2)OC1(C)C,1,CC1=NC2(N=C1N)c1cc(-c3cc(F)cc(C#N)c3)ccc1CCC21CC1,patent,45,
O=C(O)[C@H]1CCOC[C@H]1c1ccc(I)cc1,OC[C@H]1CCOC[C@H]1c1ccc(I)cc1,0,O=C(O)[C@H]1CCOC[C@H]1c1ccc(I)cc1,patent,90,
OC[C@H]1CCOC[C@H]1c1ccc(I)cc1,O=C[C@@H]1COCC[C@@H]1CO.Brc1ccc(I)cc1,0,O=C(O)[C@H]1CCOC[C@H]1c1ccc(I)cc1,patent,95,
O=C[C@@H]1COCC[C@@H]1CO,OC[C@@H]1COCC[C@@H]1CO,0,O=C(O)[C@H]1CCOC[C@H]1c1ccc(I)cc1,patent,100,
OC[C@@H]1COCC[C@@H]1CO,C[C@@H]1COCC[C@@H]1C,0,O=C(O)[C@H]1CCOC[C@H]1c1ccc(I)cc1,patent,80,
C[C@@H]1COCC[C@@H]1C,C[C@H](O)CCC[C@H](C)O,1,O=C(O)[C@H]1CCOC[C@H]1c1ccc(I)cc1,patent,70,
C[C@H](O)CCC[C@H](C)O,C[C@H](O)C#CC[C@H](C)O,0,O=C(O)[C@H]1CCOC[C@H]1c1ccc(I)cc1,patent,100,
C[C@H](O)C#CC[C@H](C)O,C[C@H](O)CBr.C#C[C@H](C)O[Si](C)(C)C(C)(C)C,1,O=C(O)[C@H]1CCOC[C@H]1c1ccc(I)cc1,patent,70,
Brc1ccc(I)cc1,Brc1ccccc1.O=C1CCC(=O)N1I,1,O=C(O)[C@H]1CCOC[C@H]1c1ccc(I)cc1,patent,55,
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)OCC(=O)N(C)C)c1,COCCCc1cc(CN2CC2)cc(OC[C@@H]2C[C@H]2C(=O)OCC(=O)N(C)C)c1.Cc1cc(Cl)c(OCCOc2ccc([C@H]3CCN(C(=O)OC(C)(C)C)C[C@@H]3C(=O)O)cc2)c(Cl)c1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)OCC(=O)N(C)C)c1,patent,90,
COCCCc1cc(CN2CC2)cc(OC[C@@H]2C[C@H]2C(=O)OCC(=O)N(C)C)c1,COCCCc1cc(O)cc(CN2CC2)c1.CN(C)C(=O)COC(=O)[C@@H]1C[C@H]1CBr,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)OCC(=O)N(C)C)c1,patent,95,
COCCCc1cc(O)cc(CN2CC2)c1,COCCCc1cc(O)cc(C(=O)N2CC2)c1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)OCC(=O)N(C)C)c1,patent,95,
COCCCc1cc(O)cc(C(=O)N2CC2)c1,COCCCc1cc(OC)cc(C(=O)N2CC2)c1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)OCC(=O)N(C)C)c1,patent,95,
COCCCc1cc(OC)cc(C(=O)N2CC2)c1,C1CN1.COCCCc1cc(OC)cc(C(=O)O)c1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)OCC(=O)N(C)C)c1,patent,95,
C1CN1,c1ccc(CN2CC2)cc1,1,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)OCC(=O)N(C)C)c1,patent,0,
CN(C)C(=O)COC(=O)[C@@H]1C[C@H]1CBr,CN(C)C(=O)CCl.O=C(O)[C@@H]1C[C@H]1CBr,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)OCC(=O)N(C)C)c1,patent,95,
O=C(O)[C@@H]1C[C@H]1CBr,CCOC(=O)[C@@H]1C[C@H]1CBr,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@@H]2C[C@H]2C(=O)OCC(=O)N(C)C)c1,patent,90,
C[C@H](C(=O)NCCF)N(C)C(=O)c1ccc2c(c1)c1c(n2C)CCC(C2CCOCC2)C1,C[C@H](C(=O)O)N(C)C(=O)c1ccc2c(c1)c1c(n2C)CCC(C2CCOCC2)C1.NCCF,0,C[C@H](C(=O)NCCF)N(C)C(=O)c1ccc2c(c1)c1c(n2C)CCC(C2CCOCC2)C1,patent,95,
C[C@H](C(=O)O)N(C)C(=O)c1ccc2c(c1)c1c(n2C)CCC(C2CCOCC2)C1,Cn1c2c(c3cc(C(=O)O)ccc31)CC(C1CCOCC1)CC2.CN[C@@H](C)C(=O)O,0,C[C@H](C(=O)NCCF)N(C)C(=O)c1ccc2c(c1)c1c(n2C)CCC(C2CCOCC2)C1,patent,95,
Cn1c2c(c3cc(C(=O)O)ccc31)CC(C1CCOCC1)CC2,Cn1c2c(c3cc(C=O)ccc31)CC(C1CCOCC1)CC2,0,C[C@H](C(=O)NCCF)N(C)C(=O)c1ccc2c(c1)c1c(n2C)CCC(C2CCOCC2)C1,patent,90,
Cn1c2c(c3cc(C=O)ccc31)CC(C1CCOCC1)CC2,CN(N)c1ccc(C=O)cc1.O=C1CCC(C2CCOCC2)CC1,1,C[C@H](C(=O)NCCF)N(C)C(=O)c1ccc2c(c1)c1c(n2C)CCC(C2CCOCC2)C1,patent,30,
